user_id,message,timestamp,label
user_75496,Why is my order taking so long? I ordered it 10 days ago!,2024-01-02T05:40:00Z,complaint
user_70147,Your customer service is absolutely terrible!,2024-01-03T14:15:00Z,complaint
user_06004,Your service is outstanding.,2024-01-02T16:36:00Z,praise
user_00133,YOUR SERVICE IS OUTSTANDING,2024-01-01T18:53:00Z,praise
user_98648,DO YOU OFFER INTERNATIONAL SHIPPING.,2024-01-02T16:42:00Z,inquiry
user_26455,your customer service is absolutely terrible!,2024-01-01T18:55:00Z,complaint
user_21869,what payment methods do you accept.,2024-01-02T05:52:00Z,inquiry
user_27216,amazing quality and fast shipping.,2024-01-01T18:57:00Z,praise
user_01015,fantastic service! would definitely recommend!,2024-01-02T16:54:00Z,praise
user_15938,How Can I Track My Shipment?,2024-01-01T18:59:00Z,inquiry
user_07785,HOW CAN I TRACK MY SHIPMENT,2024-01-01T19:00:00Z,inquiry
user_88748,how long does shipping usually take!,2024-01-01T19:01:00Z,inquiry
user_95250,Absolutely Love Everything About This Company.,2024-01-03T15:10:00Z,praise
user_86914,How Do I Contact Customer Support?,2024-01-03T04:12:00Z,inquiry
user_82513,HOW CAN I TRACK MY SHIPMENT.,2024-01-03T04:16:00Z,inquiry
user_56187,Your Customer Service Is Absolutely Terrible?,2024-01-02T06:10:00Z,complaint
user_49269,horrible experience from start to finish?,2024-01-03T15:30:00Z,complaint
user_30053,horrible experience from start to finish!,2024-01-03T04:28:00Z,complaint
user_10388,amazing quality and fast shipping!,2024-01-03T04:32:00Z,praise
user_12822,WHAT IS THE WARRANTY ON THIS ITEM,2024-01-03T15:45:00Z,inquiry
user_80982,your service is outstanding,2024-01-02T17:30:00Z,praise
user_43722,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE!,2024-01-02T17:33:00Z,praise
user_67725,Amazing Quality And Fast Shipping!,2024-01-03T04:48:00Z,praise
user_85600,This Is Exactly What I Wanted. Five Stars.,2024-01-02T06:26:00Z,praise
user_74920,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE!,2024-01-03T04:56:00Z,praise
user_58459,just wanted to say thank you for the fantastic experience?,2024-01-01T19:15:00Z,praise
user_72000,amazing quality and fast shipping.,2024-01-02T17:48:00Z,praise
user_50827,why is my package taking so long? i packageed it 14 days ago,2024-01-02T17:51:00Z,complaint
user_74558,Why Is My Order Taking So Long? I Ordered It A Week Ago,2024-01-02T06:36:00Z,complaint
user_13374,CAN I RETURN AN ITEM THAT WAS DAMAGED IN SHIPPING?,2024-01-02T17:57:00Z,inquiry
user_98077,how long does shipping usually take.,2024-01-02T18:00:00Z,inquiry
user_93348,My Order Is Taking Forever. I Ordered It 2 Weeks Ago.,2024-01-03T16:45:00Z,complaint
user_56244,I'm very disappointed with this service.,2024-01-01T19:22:00Z,complaint
user_27109,How Can I Track My Shipment,2024-01-02T06:46:00Z,inquiry
user_08624,HOW LONG DOES SHIPPING USUALLY TAKE,2024-01-03T17:00:00Z,inquiry
user_99207,just wanted to say thank you for the wonderful experience,2024-01-02T06:50:00Z,praise
user_46041,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND?,2024-01-02T18:18:00Z,praise
user_75930,What Payment Methods Do You Accept.,2024-01-01T19:27:00Z,inquiry
user_74844,do you have this item in a different size,2024-01-03T17:20:00Z,inquiry
user_84601,What Is The Warranty On This Item,2024-01-02T18:27:00Z,inquiry
user_36780,absolutely love everything about this company?,2024-01-02T07:00:00Z,praise
user_25558,WHERE CAN I FIND THE REFUND POLICY?,2024-01-02T18:33:00Z,inquiry
user_28741,Can I Get A Replacement For The Defective Unit,2024-01-02T18:36:00Z,inquiry
user_04664,BEST COMPANY EVER. HIGHLY RECOMMENDED,2024-01-03T17:45:00Z,praise
user_95586,CAN I RETURN AN ITEM THAT WAS DAMAGED IN SHIPPING!,2024-01-02T18:42:00Z,inquiry
user_95128,What Is The Warranty On This Item.,2024-01-02T18:45:00Z,inquiry
user_26157,what is the warranty on this item?,2024-01-03T06:24:00Z,inquiry
user_66716,Amazing quality and fast shipping,2024-01-02T07:14:00Z,praise
user_43102,I AM EXTREMELY UNSATISFIED WITH MY PURCHASE!,2024-01-01T19:38:00Z,complaint
user_83586,I'm very disappointed with this service?,2024-01-01T19:39:00Z,complaint
user_11790,horrible experience from start to finish!,2024-01-02T07:20:00Z,complaint
user_33347,ABSOLUTELY LOVE EVERYTHING ABOUT THIS COMPANY.,2024-01-02T07:22:00Z,praise
user_28192,amazing quality and fast shipping!,2024-01-03T06:48:00Z,praise
user_42151,Can I return an item that was damaged in shipping,2024-01-02T07:26:00Z,inquiry
user_64885,i'm very disappointed with this service?,2024-01-01T19:44:00Z,complaint
user_96226,how do i contact customer support?,2024-01-02T19:15:00Z,inquiry
user_17203,My Order Is Taking Forever. I Ordered It 15 Days Ago,2024-01-03T18:50:00Z,complaint
user_34182,can i return an item that was damaged in shipping?,2024-01-03T07:08:00Z,inquiry
user_00443,Can I Return An Item That Was Damaged In Shipping?,2024-01-03T07:12:00Z,inquiry
user_69682,Fantastic Service! Would Definitely Recommend,2024-01-02T07:38:00Z,praise
user_00840,I am extremely unsatisfied with my purchase,2024-01-03T07:20:00Z,complaint
user_54484,CAN I GET A REPLACEMENT FOR THE DEFECTIVE UNIT!,2024-01-01T19:51:00Z,inquiry
user_65656,Is there a discount code I can use!,2024-01-03T19:20:00Z,inquiry
user_88691,Fantastic service! Would definitely recommend,2024-01-01T19:53:00Z,praise
user_44328,do you have this item in a different size.,2024-01-02T07:48:00Z,inquiry
user_06911,absolutely love everything about this company!,2024-01-02T07:50:00Z,praise
user_38464,YOUR SERVICE IS OUTSTANDING,2024-01-03T19:40:00Z,praise
user_04153,WHAT IS THE WARRANTY ON THIS ITEM?,2024-01-01T19:57:00Z,inquiry
user_44862,Incredibly Disappointed With The Quality.,2024-01-02T07:56:00Z,complaint
user_31601,I'M VERY DISAPPOINTED WITH THIS SERVICE.,2024-01-03T07:56:00Z,complaint
user_82856,I'M VERY DISAPPOINTED WITH THIS SERVICE.,2024-01-02T08:00:00Z,complaint
user_46086,This is exactly what I wanted. Five stars,2024-01-02T08:02:00Z,praise
user_22021,HOW CAN I TRACK MY SHIPMENT,2024-01-03T20:10:00Z,inquiry
user_19671,Horrible experience from start to finish.,2024-01-01T20:03:00Z,complaint
user_01673,What Is The Warranty On This Item?,2024-01-02T20:12:00Z,inquiry
user_58238,Just Wanted To Say Thank You For The Great Experience!,2024-01-01T20:05:00Z,praise
user_76709,Why is my order taking so long? I ordered it 15 days ago,2024-01-02T20:18:00Z,complaint
user_41111,IS THERE A DISCOUNT CODE I CAN USE?,2024-01-01T20:07:00Z,inquiry
user_11525,Where can I find the refund policy.,2024-01-03T20:40:00Z,inquiry
user_79175,This is the worst product I have ever purchased!,2024-01-03T08:36:00Z,complaint
user_59308,WHY IS MY ORDER TAKING SO LONG? I ORDERED IT 15 DAYS AGO.,2024-01-03T08:40:00Z,complaint
user_81430,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE.,2024-01-01T20:11:00Z,inquiry
user_79175,How do I contact customer support?,2024-01-01T20:12:00Z,inquiry
user_28164,Your service is outstanding,2024-01-01T20:13:00Z,praise
user_28542,Your Service Is Outstanding!,2024-01-03T21:10:00Z,praise
user_70694,Can I get a replacement for the defective unit!,2024-01-02T08:30:00Z,inquiry
user_67154,this is exactly what i wanted. five stars!,2024-01-01T20:16:00Z,praise
user_99046,THIS IS EXACTLY WHAT I WANTED. FIVE STARS?,2024-01-02T20:51:00Z,praise
user_57064,THIS IS EXACTLY WHAT I WANTED. FIVE STARS,2024-01-03T09:12:00Z,praise
user_68130,MY ORDER IS TAKING FOREVER. I ORDERED IT 14 DAYS AGO,2024-01-02T20:57:00Z,complaint
user_39727,how long does shipping usually take,2024-01-01T20:20:00Z,inquiry
user_30654,My Order Is Taking Forever. I Ordered It 15 Days Ago!,2024-01-02T08:42:00Z,complaint
user_74879,Amazing Quality And Fast Shipping,2024-01-02T08:44:00Z,praise
user_19708,I am extremely unsatisfied with my purchase,2024-01-03T09:32:00Z,complaint
user_54021,Do You Offer International Shipping?,2024-01-03T22:00:00Z,inquiry
user_98576,Do you offer international shipping!,2024-01-02T21:15:00Z,inquiry
user_68435,amazing quality and fast shipping!,2024-01-02T08:52:00Z,praise
user_74642,do you have this item in a different size!,2024-01-02T21:21:00Z,inquiry
user_16604,What is the warranty on this item?,2024-01-02T08:56:00Z,inquiry
user_67422,Your customer service is absolutely terrible.,2024-01-03T09:56:00Z,complaint
user_13331,Do you have this item in a different size!,2024-01-02T21:30:00Z,inquiry
user_60280,Just Wanted To Say Thank You For The Great Experience?,2024-01-03T22:35:00Z,praise
user_49797,How Can I Track My Shipment.,2024-01-01T20:32:00Z,inquiry
user_84817,Your Service Is Outstanding!,2024-01-03T10:12:00Z,praise
user_20739,Your service is outstanding,2024-01-03T22:50:00Z,praise
user_66152,Amazing quality and fast shipping!,2024-01-01T20:35:00Z,praise
user_56035,best company ever. highly recommended,2024-01-02T09:12:00Z,praise
user_82902,WHAT PAYMENT METHODS DO YOU ACCEPT.,2024-01-01T20:37:00Z,inquiry
user_84409,Do you offer international shipping?,2024-01-02T21:54:00Z,inquiry
user_77625,Absolutely love everything about this company?,2024-01-01T20:39:00Z,praise
user_13579,This Is Exactly What I Wanted. Five Stars,2024-01-01T20:40:00Z,praise
user_57099,THIS IS EXACTLY WHAT I WANTED. FIVE STARS?,2024-01-02T09:22:00Z,praise
user_38429,This is exactly what I wanted. Five stars?,2024-01-01T20:42:00Z,praise
user_59335,My Order Is Taking Forever. I Ordered It 2 Weeks Ago.,2024-01-01T20:43:00Z,complaint
user_59293,Best Company Ever. Highly Recommended?,2024-01-02T09:28:00Z,praise
user_69439,i am extremely unsatisfied with my purchase?,2024-01-03T11:00:00Z,complaint
user_22646,this is exactly what i wanted. five stars.,2024-01-02T09:32:00Z,praise
user_37100,I'M VERY DISAPPOINTED WITH THIS SERVICE!,2024-01-02T09:34:00Z,complaint
user_90370,How can I track my shipment.,2024-01-04T00:00:00Z,inquiry
user_32873,can i get a replacement for the defective unit.,2024-01-01T20:49:00Z,inquiry
user_57830,Do You Offer International Shipping?,2024-01-02T22:30:00Z,inquiry
user_47309,My Order Is Taking Forever. I Ordered It 2 Weeks Ago.,2024-01-01T20:51:00Z,complaint
user_36068,can i return an item that was damaged in shipping.,2024-01-01T20:52:00Z,inquiry
user_70227,I'm very disappointed with this service?,2024-01-02T09:46:00Z,complaint
user_96163,This is the worst product I have ever purchased,2024-01-04T00:30:00Z,complaint
user_30186,This Is Exactly What I Wanted. Five Stars?,2024-01-02T09:50:00Z,praise
user_08118,Best Company Ever. Highly Recommended?,2024-01-02T22:48:00Z,praise
user_40033,Love this product! Best purchase ever,2024-01-01T20:57:00Z,praise
user_72530,Incredibly disappointed with the quality.,2024-01-03T11:52:00Z,complaint
user_53527,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE.,2024-01-02T22:57:00Z,praise
user_57428,do you offer international shipping,2024-01-01T21:00:00Z,inquiry
user_07451,I AM EXTREMELY UNSATISFIED WITH MY PURCHASE.,2024-01-04T01:05:00Z,complaint
user_40735,Is There A Discount Code I Can Use.,2024-01-04T01:10:00Z,inquiry
user_65886,WHERE CAN I FIND THE REFUND POLICY?,2024-01-03T12:12:00Z,inquiry
user_56087,do you have this item in a different size!,2024-01-02T23:12:00Z,inquiry
user_28281,just wanted to say thank you for the awesome experience,2024-01-02T23:15:00Z,praise
user_39596,I'M VERY DISAPPOINTED WITH THIS SERVICE,2024-01-03T12:24:00Z,complaint
user_38873,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE?,2024-01-02T10:14:00Z,complaint
user_42087,horrible experience from start to finish?,2024-01-03T12:32:00Z,complaint
user_19132,My Order Is Taking Forever. I Ordered It 3 Weeks Ago!,2024-01-03T12:36:00Z,complaint
user_08161,I'm very disappointed with this service?,2024-01-03T12:40:00Z,complaint
user_64543,Love This Product! Best Purchase Ever.,2024-01-03T12:44:00Z,praise
user_13866,INCREDIBLY DISAPPOINTED WITH THE QUALITY.,2024-01-04T02:00:00Z,complaint
user_43096,Can I get a replacement for the defective unit!,2024-01-02T23:39:00Z,inquiry
user_97573,Incredibly Disappointed With The Quality?,2024-01-01T21:14:00Z,complaint
user_18926,Can I get a replacement for the defective unit.,2024-01-02T10:30:00Z,inquiry
user_28621,Love This Product! Best Purchase Ever.,2024-01-04T02:20:00Z,praise
user_43010,Your Service Is Outstanding?,2024-01-04T02:25:00Z,praise
user_93265,my order is taking forever. i ordered it 15 days ago?,2024-01-03T13:12:00Z,complaint
user_75768,AMAZING QUALITY AND FAST SHIPPING!,2024-01-03T13:16:00Z,praise
user_33630,I Am Extremely Unsatisfied With My Purchase,2024-01-04T02:40:00Z,complaint
user_20944,this is exactly what i wanted. five stars,2024-01-01T21:21:00Z,praise
user_16994,Amazing Quality And Fast Shipping?,2024-01-02T10:44:00Z,praise
user_57702,i am extremely unsatisfied with my purchase.,2024-01-01T21:23:00Z,complaint
user_19056,Just Wanted To Say Thank You For The Great Experience!,2024-01-01T21:24:00Z,praise
user_69502,Just Wanted To Say Thank You For The Great Experience!,2024-01-01T21:25:00Z,praise
user_74849,I'm very disappointed with this service,2024-01-04T03:10:00Z,complaint
user_91748,THIS IS EXACTLY WHAT I WANTED. FIVE STARS,2024-01-02T10:54:00Z,praise
user_84638,Fantastic service! Would definitely recommend?,2024-01-03T00:24:00Z,praise
user_61372,Can I get a replacement for the defective unit,2024-01-02T10:58:00Z,inquiry
user_57195,best company ever. highly recommended!,2024-01-01T21:30:00Z,praise
user_36523,is there a discount code i can use!,2024-01-02T11:02:00Z,inquiry
user_66776,how long does shipping usually take!,2024-01-03T00:36:00Z,inquiry
user_63328,incredibly disappointed with the quality.,2024-01-03T00:39:00Z,complaint
user_00300,This Is The Worst Product I Have Ever Purchased?,2024-01-02T11:08:00Z,complaint
user_84931,Just Wanted To Say Thank You For The Great Experience,2024-01-02T11:10:00Z,praise
user_14606,your service is outstanding?,2024-01-02T11:12:00Z,praise
user_88504,How long does shipping usually take,2024-01-01T21:37:00Z,inquiry
user_61841,LOVE THIS PRODUCT! BEST PURCHASE EVER.,2024-01-03T14:32:00Z,praise
user_20637,CAN I RETURN AN ITEM THAT WAS DAMAGED IN SHIPPING,2024-01-04T04:15:00Z,inquiry
user_70074,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND.,2024-01-04T04:20:00Z,praise
user_35706,this is exactly what i wanted. five stars,2024-01-02T11:22:00Z,praise
user_57972,I'm very disappointed with this service.,2024-01-03T14:48:00Z,complaint
user_65223,ABSOLUTELY LOVE EVERYTHING ABOUT THIS COMPANY,2024-01-04T04:35:00Z,praise
user_00118,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE?,2024-01-04T04:40:00Z,complaint
user_81685,this is the worst product i have ever purchased?,2024-01-03T01:15:00Z,complaint
user_85862,this is the worst product i have ever purchased!,2024-01-02T11:32:00Z,complaint
user_69921,HOW DO I CONTACT CUSTOMER SUPPORT.,2024-01-03T01:21:00Z,inquiry
user_40000,what is the warranty on this item.,2024-01-04T05:00:00Z,inquiry
user_72990,what payment methods do you accept.,2024-01-03T01:27:00Z,inquiry
user_09019,I'M VERY DISAPPOINTED WITH THIS SERVICE,2024-01-01T21:50:00Z,complaint
user_96504,Best company ever. Highly recommended,2024-01-01T21:51:00Z,praise
user_02329,HOW LONG DOES SHIPPING USUALLY TAKE?,2024-01-03T01:36:00Z,inquiry
user_38117,Where Can I Find The Refund Policy,2024-01-02T11:46:00Z,inquiry
user_48611,i'm very disappointed with this service!,2024-01-03T01:42:00Z,complaint
user_84079,My Order Is Taking Forever. I Ordered It 10 Days Ago?,2024-01-03T15:40:00Z,complaint
user_54824,i am extremely unsatisfied with my purchase?,2024-01-01T21:56:00Z,complaint
user_69070,absolutely love everything about this company?,2024-01-03T15:48:00Z,praise
user_86345,i am extremely unsatisfied with my purchase?,2024-01-03T15:52:00Z,complaint
user_51998,Do You Have This Item In A Different Size.,2024-01-02T11:58:00Z,inquiry
user_19745,What Payment Methods Do You Accept!,2024-01-02T12:00:00Z,inquiry
user_88332,Horrible experience from start to finish,2024-01-04T06:05:00Z,complaint
user_59239,how do i contact customer support.,2024-01-01T22:02:00Z,inquiry
user_06444,AMAZING QUALITY AND FAST SHIPPING?,2024-01-01T22:03:00Z,praise
user_54270,i am extremely unsatisfied with my purchase,2024-01-03T02:12:00Z,complaint
user_67034,My Order Is Taking Forever. I Ordered It 15 Days Ago.,2024-01-02T12:10:00Z,complaint
user_80448,My Order Is Taking Forever. I Ordered It A Week Ago!,2024-01-04T06:30:00Z,complaint
user_51326,YOUR SERVICE IS OUTSTANDING.,2024-01-03T16:28:00Z,praise
user_37017,IS THERE A DISCOUNT CODE I CAN USE.,2024-01-01T22:08:00Z,inquiry
user_63486,AMAZING QUALITY AND FAST SHIPPING!,2024-01-02T12:18:00Z,praise
user_84859,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED!,2024-01-03T02:30:00Z,complaint
user_53856,MY ORDER IS TAKING FOREVER. I ORDERED IT 10 DAYS AGO?,2024-01-03T02:33:00Z,complaint
user_58521,Incredibly Disappointed With The Quality!,2024-01-01T22:12:00Z,complaint
user_58699,HOW DO I CONTACT CUSTOMER SUPPORT,2024-01-01T22:13:00Z,inquiry
user_08984,LOVE THIS PRODUCT! BEST PURCHASE EVER.,2024-01-01T22:14:00Z,praise
user_88875,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE!,2024-01-04T07:15:00Z,inquiry
user_62985,Do You Have This Item In A Different Size,2024-01-01T22:16:00Z,inquiry
user_35382,Best Company Ever. Highly Recommended,2024-01-03T02:51:00Z,praise
user_94125,can i return an item that was damaged in shipping,2024-01-02T12:36:00Z,inquiry
user_49379,Best company ever. Highly recommended?,2024-01-04T07:35:00Z,praise
user_27396,My Order Is Taking Forever. I Ordered It 10 Days Ago?,2024-01-03T17:20:00Z,complaint
user_80504,Do You Have This Item In A Different Size?,2024-01-04T07:45:00Z,inquiry
user_56606,How do I contact customer support,2024-01-04T07:50:00Z,inquiry
user_98845,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND!,2024-01-02T12:46:00Z,praise
user_84645,How Long Does Shipping Usually Take.,2024-01-04T08:00:00Z,inquiry
user_87883,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE,2024-01-03T03:15:00Z,complaint
user_49822,Do You Offer International Shipping?,2024-01-04T08:10:00Z,inquiry
user_77904,LOVE THIS PRODUCT! BEST PURCHASE EVER,2024-01-04T08:15:00Z,praise
user_58100,My Order Is Taking Forever. I Ordered It 14 Days Ago?,2024-01-03T03:24:00Z,complaint
user_46918,HOW DO I CONTACT CUSTOMER SUPPORT?,2024-01-02T12:58:00Z,inquiry
user_22438,your customer service is absolutely terrible,2024-01-03T03:30:00Z,complaint
user_77588,Love this product! Best purchase ever.,2024-01-01T22:31:00Z,praise
user_98694,How long does shipping usually take.,2024-01-03T03:36:00Z,inquiry
user_92275,Where can I find the refund policy!,2024-01-03T03:39:00Z,inquiry
user_76826,CAN I RETURN AN ITEM THAT WAS DAMAGED IN SHIPPING?,2024-01-01T22:34:00Z,inquiry
user_36049,best company ever. highly recommended.,2024-01-03T18:20:00Z,praise
user_05612,Your Service Is Outstanding!,2024-01-04T09:00:00Z,praise
user_45278,your customer service is absolutely terrible.,2024-01-01T22:37:00Z,complaint
user_31829,do you have this item in a different size.,2024-01-04T09:10:00Z,inquiry
user_83583,Incredibly disappointed with the quality.,2024-01-04T09:15:00Z,complaint
user_57781,Fantastic service! Would definitely recommend!,2024-01-01T22:40:00Z,praise
user_26441,LOVE THIS PRODUCT! BEST PURCHASE EVER,2024-01-04T09:25:00Z,praise
user_07177,What is the warranty on this item?,2024-01-03T04:06:00Z,inquiry
user_71498,How do I contact customer support,2024-01-01T22:43:00Z,inquiry
user_69557,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE,2024-01-02T13:28:00Z,praise
user_76042,This is exactly what I wanted. Five stars.,2024-01-04T09:45:00Z,praise
user_77206,What Is The Warranty On This Item?,2024-01-04T09:50:00Z,inquiry
user_25061,love this product! best purchase ever.,2024-01-04T09:55:00Z,praise
user_38478,WHERE CAN I FIND THE REFUND POLICY!,2024-01-03T19:12:00Z,inquiry
user_48148,LOVE THIS PRODUCT! BEST PURCHASE EVER!,2024-01-03T19:16:00Z,praise
user_75186,Just Wanted To Say Thank You For The Great Experience,2024-01-03T04:30:00Z,praise
user_91073,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE?,2024-01-03T19:24:00Z,complaint
user_77063,Horrible experience from start to finish!,2024-01-03T04:36:00Z,complaint
user_62403,What payment methods do you accept?,2024-01-01T22:53:00Z,inquiry
user_63399,Where Can I Find The Refund Policy?,2024-01-01T22:54:00Z,inquiry
user_88178,fantastic service! would definitely recommend!,2024-01-04T10:35:00Z,praise
user_67764,do you offer international shipping,2024-01-03T19:44:00Z,inquiry
user_43118,CAN I GET A REPLACEMENT FOR THE DEFECTIVE UNIT.,2024-01-03T19:48:00Z,inquiry
user_34150,Your Customer Service Is Absolutely Terrible!,2024-01-01T22:58:00Z,complaint
user_75106,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED!,2024-01-04T10:55:00Z,complaint
user_22524,How Do I Contact Customer Support?,2024-01-03T20:00:00Z,inquiry
user_55615,Love This Product! Best Purchase Ever?,2024-01-03T05:03:00Z,praise
user_02975,can i return an item that was damaged in shipping?,2024-01-03T20:08:00Z,inquiry
user_13997,ABSOLUTELY LOVE EVERYTHING ABOUT THIS COMPANY,2024-01-01T23:03:00Z,praise
user_82057,best company ever. highly recommended?,2024-01-01T23:04:00Z,praise
user_89539,Just wanted to say thank you for the great experience?,2024-01-03T20:20:00Z,praise
user_66994,your customer service is absolutely terrible.,2024-01-04T11:30:00Z,complaint
user_95636,IS THERE A DISCOUNT CODE I CAN USE.,2024-01-04T11:35:00Z,inquiry
user_42476,WHERE CAN I FIND THE REFUND POLICY?,2024-01-03T05:24:00Z,inquiry
user_36879,Can I Return An Item That Was Damaged In Shipping?,2024-01-01T23:09:00Z,inquiry
user_92387,How long does shipping usually take.,2024-01-01T23:10:00Z,inquiry
user_89605,Your Service Is Outstanding?,2024-01-04T11:55:00Z,praise
user_47034,Horrible experience from start to finish,2024-01-01T23:12:00Z,complaint
user_09945,Absolutely love everything about this company,2024-01-04T12:05:00Z,praise
user_80056,do you offer international shipping?,2024-01-03T20:56:00Z,inquiry
user_29721,How do I contact customer support.,2024-01-03T05:45:00Z,inquiry
user_62713,Incredibly disappointed with the quality!,2024-01-04T12:20:00Z,complaint
user_11885,Can I Return An Item That Was Damaged In Shipping,2024-01-01T23:17:00Z,inquiry
user_52672,Can I get a replacement for the defective unit!,2024-01-01T23:18:00Z,inquiry
user_37117,I'M VERY DISAPPOINTED WITH THIS SERVICE?,2024-01-03T05:57:00Z,complaint
user_16220,Can I return an item that was damaged in shipping?,2024-01-03T06:00:00Z,inquiry
user_55763,how can i track my shipment!,2024-01-03T06:03:00Z,inquiry
user_10959,Fantastic Service! Would Definitely Recommend?,2024-01-04T12:50:00Z,praise
user_46593,why is my order taking so long? i ordered it 10 days ago!,2024-01-04T12:55:00Z,complaint
user_77175,This Is Exactly What I Wanted. Five Stars?,2024-01-01T23:24:00Z,praise
user_07550,how long does shipping usually take.,2024-01-03T21:40:00Z,inquiry
user_17808,I'M Very Disappointed With This Service!,2024-01-03T21:44:00Z,complaint
user_28624,this is the worst product i have ever purchased.,2024-01-04T13:15:00Z,complaint
user_85535,Your Customer Service Is Absolutely Terrible.,2024-01-03T21:52:00Z,complaint
user_15410,How do I contact customer support,2024-01-04T13:25:00Z,inquiry
user_09438,horrible experience from start to finish,2024-01-02T15:00:00Z,complaint
user_68044,AMAZING QUALITY AND FAST SHIPPING.,2024-01-03T22:04:00Z,praise
user_43797,Horrible Experience From Start To Finish.,2024-01-02T15:04:00Z,complaint
user_74723,Your Service Is Outstanding.,2024-01-04T13:45:00Z,praise
user_93861,DO YOU OFFER INTERNATIONAL SHIPPING?,2024-01-02T15:08:00Z,inquiry
user_55962,WHAT PAYMENT METHODS DO YOU ACCEPT?,2024-01-03T06:45:00Z,inquiry
user_29570,Horrible Experience From Start To Finish?,2024-01-03T06:48:00Z,complaint
user_58519,Absolutely Love Everything About This Company?,2024-01-04T14:05:00Z,praise
user_43689,Amazing Quality And Fast Shipping.,2024-01-04T14:10:00Z,praise
user_19844,My Order Is Taking Forever. I Ordered It 3 Weeks Ago.,2024-01-01T23:39:00Z,complaint
user_21267,amazing quality and fast shipping.,2024-01-04T14:20:00Z,praise
user_88841,your customer service is absolutely terrible!,2024-01-03T07:03:00Z,complaint
user_20348,How can I track my shipment,2024-01-03T07:06:00Z,inquiry
user_62392,I am extremely unsatisfied with my purchase.,2024-01-04T14:35:00Z,complaint
user_35662,fantastic service! would definitely recommend!,2024-01-02T15:28:00Z,praise
user_96745,What payment methods do you accept!,2024-01-01T23:45:00Z,inquiry
user_12747,your customer service is absolutely terrible,2024-01-03T07:18:00Z,complaint
user_55407,best company ever. highly recommended,2024-01-03T23:08:00Z,praise
user_64717,WHERE CAN I FIND THE REFUND POLICY!,2024-01-01T23:48:00Z,inquiry
user_10056,YOUR SERVICE IS OUTSTANDING!,2024-01-02T15:38:00Z,praise
user_14725,What is the warranty on this item!,2024-01-04T15:10:00Z,inquiry
user_23830,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED.,2024-01-01T23:51:00Z,complaint
user_78936,I'm very disappointed with this service?,2024-01-01T23:52:00Z,complaint
user_19990,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE.,2024-01-02T15:46:00Z,complaint
user_75784,best company ever. highly recommended.,2024-01-01T23:54:00Z,praise
user_97625,Can I Return An Item That Was Damaged In Shipping?,2024-01-03T07:45:00Z,inquiry
user_05063,where can i find the refund policy!,2024-01-04T15:40:00Z,inquiry
user_78540,WHERE CAN I FIND THE REFUND POLICY?,2024-01-03T07:51:00Z,inquiry
user_40128,Horrible experience from start to finish!,2024-01-04T15:50:00Z,complaint
user_42615,My order is taking forever. I ordered it 2 weeks ago.,2024-01-02T15:58:00Z,complaint
user_78487,do you offer international shipping.,2024-01-02T00:00:00Z,inquiry
user_95459,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED!,2024-01-04T00:04:00Z,complaint
user_08663,Do You Have This Item In A Different Size?,2024-01-04T16:10:00Z,inquiry
user_99726,Amazing Quality And Fast Shipping?,2024-01-04T00:12:00Z,praise
user_67938,BEST COMPANY EVER. HIGHLY RECOMMENDED,2024-01-02T16:08:00Z,praise
user_79714,Horrible Experience From Start To Finish?,2024-01-02T16:10:00Z,complaint
user_36948,How Long Does Shipping Usually Take.,2024-01-02T00:06:00Z,inquiry
user_92675,Amazing quality and fast shipping.,2024-01-04T00:28:00Z,praise
user_72311,INCREDIBLY DISAPPOINTED WITH THE QUALITY!,2024-01-04T00:32:00Z,complaint
user_09150,Horrible experience from start to finish,2024-01-04T16:45:00Z,complaint
user_08595,how long does shipping usually take?,2024-01-02T00:10:00Z,inquiry
user_40354,LOVE THIS PRODUCT! BEST PURCHASE EVER.,2024-01-04T00:44:00Z,praise
user_39386,DO YOU OFFER INTERNATIONAL SHIPPING.,2024-01-02T16:24:00Z,inquiry
user_07970,Is There A Discount Code I Can Use,2024-01-04T00:52:00Z,inquiry
user_77676,How Can I Track My Shipment?,2024-01-04T17:10:00Z,inquiry
user_71978,INCREDIBLY DISAPPOINTED WITH THE QUALITY!,2024-01-04T01:00:00Z,complaint
