user_id,message,timestamp,label
user_27205,Love This Product! Best Purchase Ever.,2024-01-04T10:34:00Z,praise
user_39818,ABSOLUTELY LOVE EVERYTHING ABOUT THIS COMPANY.,2024-01-05T23:54:00Z,praise
user_60539,Incredibly Disappointed With The Quality?,2024-01-09T02:35:00Z,complaint
user_29227,just wanted to say thank you for the great experience.,2024-01-09T02:40:00Z,praise
user_84460,What Payment Methods Do You Accept!,2024-01-09T02:45:00Z,inquiry
user_59689,Amazing quality and fast shipping?,2024-01-04T10:44:00Z,praise
user_22689,best company ever. highly recommended,2024-01-07T13:32:00Z,praise
user_62168,Best Company Ever. Highly Recommended.,2024-01-09T03:00:00Z,praise
user_07094,How Can I Track My Shipment.,2024-01-06T00:15:00Z,inquiry
user_25354,your service is outstanding!,2024-01-06T00:18:00Z,praise
user_36351,IS THERE A DISCOUNT CODE I CAN USE?,2024-01-06T00:21:00Z,inquiry
user_32142,Best company ever. Highly recommended.,2024-01-04T10:56:00Z,praise
user_03335,I Am Extremely Unsatisfied With My Purchase.,2024-01-04T10:58:00Z,complaint
user_44542,what payment methods do you accept.,2024-01-07T14:00:00Z,inquiry
user_51959,can i return an item that was damaged in shipping?,2024-01-06T00:33:00Z,inquiry
user_09585,Just wanted to say thank you for the great experience,2024-01-09T03:40:00Z,praise
user_38124,DO YOU OFFER INTERNATIONAL SHIPPING?,2024-01-04T11:06:00Z,inquiry
user_06908,I Am Extremely Unsatisfied With My Purchase!,2024-01-02T21:34:00Z,complaint
user_58899,THIS IS EXACTLY WHAT I WANTED. FIVE STARS,2024-01-06T00:45:00Z,praise
user_09532,Love this product! Best purchase ever.,2024-01-07T14:24:00Z,praise
user_18621,is there a discount code i can use?,2024-01-04T11:14:00Z,inquiry
user_53003,DO YOU OFFER INTERNATIONAL SHIPPING.,2024-01-09T04:10:00Z,inquiry
user_84076,This Is The Worst Product I Have Ever Purchased.,2024-01-06T00:57:00Z,complaint
user_66919,HOW LONG DOES SHIPPING USUALLY TAKE.,2024-01-07T14:40:00Z,inquiry
user_76425,Amazing Quality And Fast Shipping,2024-01-06T01:03:00Z,praise
user_58549,Love this product! Best purchase ever,2024-01-04T11:24:00Z,praise
user_63290,LOVE THIS PRODUCT! BEST PURCHASE EVER?,2024-01-02T21:43:00Z,praise
user_67425,where can i find the refund policy,2024-01-02T21:44:00Z,inquiry
user_87011,I Am Extremely Unsatisfied With My Purchase.,2024-01-07T15:00:00Z,complaint
user_16837,Incredibly disappointed with the quality,2024-01-09T04:50:00Z,complaint
user_59910,This Is Exactly What I Wanted. Five Stars?,2024-01-09T04:55:00Z,praise
user_45122,What Payment Methods Do You Accept.,2024-01-07T15:12:00Z,inquiry
user_16082,i'm very disappointed with this service,2024-01-02T21:49:00Z,complaint
user_17011,how long does shipping usually take,2024-01-09T05:10:00Z,inquiry
user_74350,How Long Does Shipping Usually Take?,2024-01-02T21:51:00Z,inquiry
user_64602,i'm very disappointed with this service!,2024-01-06T01:36:00Z,complaint
user_68489,I'M VERY DISAPPOINTED WITH THIS SERVICE?,2024-01-07T15:32:00Z,complaint
user_02386,Why Is My Order Taking So Long? I Ordered It 2 Weeks Ago!,2024-01-07T15:36:00Z,complaint
user_34207,your customer service is absolutely terrible?,2024-01-07T15:40:00Z,complaint
user_97639,Incredibly disappointed with the quality.,2024-01-06T01:48:00Z,complaint
user_67343,How Long Does Shipping Usually Take.,2024-01-07T15:48:00Z,inquiry
user_34304,Can I Get A Replacement For The Defective Unit!,2024-01-09T05:50:00Z,inquiry
user_08028,Just Wanted To Say Thank You For The Great Experience,2024-01-09T05:55:00Z,praise
user_51068,This Is Exactly What I Wanted. Five Stars,2024-01-02T22:00:00Z,praise
user_54176,Horrible Experience From Start To Finish.,2024-01-04T12:02:00Z,complaint
user_03396,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED!,2024-01-02T22:02:00Z,complaint
user_96518,CAN I GET A REPLACEMENT FOR THE DEFECTIVE UNIT.,2024-01-06T02:09:00Z,inquiry
user_62397,MY ORDER IS TAKING FOREVER. I ORDERED IT 15 DAYS AGO!,2024-01-09T06:20:00Z,complaint
user_90546,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND,2024-01-06T02:15:00Z,praise
user_20636,HORRIBLE EXPERIENCE FROM START TO FINISH.,2024-01-09T06:30:00Z,complaint
user_20199,Your customer service is absolutely terrible,2024-01-06T02:21:00Z,complaint
user_94908,MY ORDER IS TAKING FOREVER. I ORDERED IT 14 DAYS AGO!,2024-01-06T02:24:00Z,complaint
user_00415,How Long Does Shipping Usually Take?,2024-01-04T12:18:00Z,inquiry
user_15126,Love This Product! Best Purchase Ever,2024-01-09T06:50:00Z,praise
user_16365,Is There A Discount Code I Can Use,2024-01-06T02:33:00Z,inquiry
user_37230,Your Customer Service Is Absolutely Terrible!,2024-01-07T16:48:00Z,complaint
user_22492,Why Is My Order Taking So Long? I Ordered It A Week Ago!,2024-01-02T22:13:00Z,complaint
user_54986,Absolutely Love Everything About This Company.,2024-01-06T02:42:00Z,praise
user_20676,how long does shipping usually take?,2024-01-07T17:00:00Z,inquiry
user_12135,Your customer service is absolutely terrible.,2024-01-07T17:04:00Z,complaint
user_89885,this is the worst product i have ever purchased.,2024-01-06T02:51:00Z,complaint
user_58599,Love this product! Best purchase ever?,2024-01-07T17:12:00Z,praise
user_95232,absolutely love everything about this company?,2024-01-09T07:35:00Z,praise
user_62972,Fantastic Service! Would Definitely Recommend,2024-01-04T12:40:00Z,praise
user_90066,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE?,2024-01-09T07:45:00Z,inquiry
user_79230,Love this product! Best purchase ever,2024-01-06T03:06:00Z,praise
user_95717,AMAZING QUALITY AND FAST SHIPPING?,2024-01-06T03:09:00Z,praise
user_11398,Fantastic service! Would definitely recommend,2024-01-09T08:00:00Z,praise
user_51402,Absolutely love everything about this company.,2024-01-09T08:05:00Z,praise
user_65191,WHAT IS THE WARRANTY ON THIS ITEM?,2024-01-04T12:52:00Z,inquiry
user_63192,WHAT PAYMENT METHODS DO YOU ACCEPT,2024-01-09T08:15:00Z,inquiry
user_22018,what is the warranty on this item?,2024-01-07T17:52:00Z,inquiry
user_97870,HORRIBLE EXPERIENCE FROM START TO FINISH!,2024-01-06T03:27:00Z,complaint
user_49836,How can I track my shipment.,2024-01-09T08:30:00Z,inquiry
user_01575,your customer service is absolutely terrible.,2024-01-02T22:31:00Z,complaint
user_18315,I Am Extremely Unsatisfied With My Purchase.,2024-01-04T13:04:00Z,complaint
user_87221,Can I get a replacement for the defective unit?,2024-01-04T13:06:00Z,inquiry
user_17862,WHAT IS THE WARRANTY ON THIS ITEM,2024-01-07T18:16:00Z,inquiry
user_71379,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED,2024-01-04T13:10:00Z,complaint
user_62231,This is the worst product I have ever purchased!,2024-01-06T03:48:00Z,complaint
user_84247,INCREDIBLY DISAPPOINTED WITH THE QUALITY?,2024-01-02T22:37:00Z,complaint
user_12245,Best company ever. Highly recommended?,2024-01-06T03:54:00Z,praise
user_99386,HOW LONG DOES SHIPPING USUALLY TAKE,2024-01-09T09:15:00Z,inquiry
user_97906,Fantastic Service! Would Definitely Recommend!,2024-01-04T13:20:00Z,praise
user_22979,Just Wanted To Say Thank You For The Great Experience.,2024-01-06T04:03:00Z,praise
user_46947,i'm very disappointed with this service?,2024-01-06T04:06:00Z,complaint
user_52577,i am extremely unsatisfied with my purchase,2024-01-09T09:35:00Z,complaint
user_48808,Fantastic service! Would definitely recommend?,2024-01-07T18:56:00Z,praise
user_96004,How long does shipping usually take.,2024-01-02T22:45:00Z,inquiry
user_71358,Just Wanted To Say Thank You For The Great Experience.,2024-01-09T09:50:00Z,praise
user_86455,This Is The Worst Product I Have Ever Purchased!,2024-01-07T19:08:00Z,complaint
user_63025,is there a discount code i can use,2024-01-07T19:12:00Z,inquiry
user_79177,IS THERE A DISCOUNT CODE I CAN USE!,2024-01-04T13:38:00Z,inquiry
user_32404,Amazing Quality And Fast Shipping?,2024-01-07T19:20:00Z,praise
user_89878,just wanted to say thank you for the great experience!,2024-01-07T19:24:00Z,praise
user_36861,this is the worst product i have ever purchased!,2024-01-09T10:20:00Z,complaint
user_90318,IS THERE A DISCOUNT CODE I CAN USE.,2024-01-06T04:39:00Z,inquiry
user_16645,What Is The Warranty On This Item?,2024-01-04T13:48:00Z,inquiry
user_63574,How do I contact customer support!,2024-01-09T10:35:00Z,inquiry
user_81148,Do You Have This Item In A Different Size?,2024-01-04T13:52:00Z,inquiry
user_77902,my order is taking forever. i ordered it 2 weeks ago?,2024-01-06T04:51:00Z,complaint
user_19436,How do I contact customer support,2024-01-09T10:50:00Z,inquiry
user_78459,my order is taking forever. i ordered it 15 days ago?,2024-01-06T04:57:00Z,complaint
user_77033,I'M Very Disappointed With This Service?,2024-01-06T05:00:00Z,complaint
user_42831,Fantastic Service! Would Definitely Recommend,2024-01-02T23:01:00Z,praise
user_24520,My order is taking forever. I ordered it a week ago,2024-01-04T14:04:00Z,complaint
user_06936,fantastic service! would definitely recommend?,2024-01-04T14:06:00Z,praise
user_31477,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND.,2024-01-02T23:04:00Z,praise
user_12012,IS THERE A DISCOUNT CODE I CAN USE,2024-01-07T20:20:00Z,inquiry
user_32025,Fantastic Service! Would Definitely Recommend.,2024-01-07T20:24:00Z,praise
user_93674,I'm very disappointed with this service?,2024-01-06T05:21:00Z,complaint
user_64195,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE?,2024-01-07T20:32:00Z,praise
user_78135,Amazing Quality And Fast Shipping!,2024-01-07T20:36:00Z,praise
user_70207,how long does shipping usually take?,2024-01-09T11:50:00Z,inquiry
user_74314,Your Service Is Outstanding.,2024-01-06T05:33:00Z,praise
user_16816,I AM EXTREMELY UNSATISFIED WITH MY PURCHASE?,2024-01-09T12:00:00Z,complaint
user_62726,how long does shipping usually take?,2024-01-02T23:13:00Z,inquiry
user_47183,I'm very disappointed with this service!,2024-01-02T23:14:00Z,complaint
user_80827,just wanted to say thank you for the awesome experience?,2024-01-09T12:15:00Z,praise
user_08113,Absolutely Love Everything About This Company,2024-01-04T14:32:00Z,praise
user_02808,HOW CAN I TRACK MY SHIPMENT.,2024-01-06T05:51:00Z,inquiry
user_17597,I Am Extremely Unsatisfied With My Purchase.,2024-01-09T12:30:00Z,complaint
user_83531,Is there a discount code I can use,2024-01-07T21:16:00Z,inquiry
user_38762,AMAZING QUALITY AND FAST SHIPPING,2024-01-09T12:40:00Z,praise
user_30967,THIS IS EXACTLY WHAT I WANTED. FIVE STARS?,2024-01-09T12:45:00Z,praise
user_51176,THIS IS EXACTLY WHAT I WANTED. FIVE STARS.,2024-01-04T14:44:00Z,praise
user_88874,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE!,2024-01-07T21:32:00Z,inquiry
user_75504,Just Wanted To Say Thank You For The Great Experience!,2024-01-09T13:00:00Z,praise
user_87695,Can I Get A Replacement For The Defective Unit.,2024-01-09T13:05:00Z,inquiry
user_43868,I am extremely unsatisfied with my purchase!,2024-01-04T14:52:00Z,complaint
user_39435,this is the worst product i have ever purchased?,2024-01-07T21:48:00Z,complaint
user_89091,ABSOLUTELY LOVE EVERYTHING ABOUT THIS COMPANY,2024-01-07T21:52:00Z,praise
user_39611,HORRIBLE EXPERIENCE FROM START TO FINISH,2024-01-02T23:29:00Z,complaint
user_26735,BEST COMPANY EVER. HIGHLY RECOMMENDED?,2024-01-02T23:30:00Z,praise
user_10315,LOVE THIS PRODUCT! BEST PURCHASE EVER,2024-01-04T15:02:00Z,praise
user_35915,What payment methods do you accept?,2024-01-04T15:04:00Z,inquiry
user_09482,i'm very disappointed with this service.,2024-01-06T06:39:00Z,complaint
user_38459,Best company ever. Highly recommended.,2024-01-06T06:42:00Z,praise
user_52082,Best company ever. Highly recommended.,2024-01-06T06:45:00Z,praise
user_93078,fantastic service! would definitely recommend?,2024-01-02T23:36:00Z,praise
user_77120,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE,2024-01-02T23:37:00Z,praise
user_96760,amazing quality and fast shipping,2024-01-06T06:54:00Z,praise
user_37597,BEST COMPANY EVER. HIGHLY RECOMMENDED.,2024-01-07T22:36:00Z,praise
user_66552,how do i contact customer support.,2024-01-06T07:00:00Z,inquiry
user_85060,how do i contact customer support!,2024-01-06T07:03:00Z,inquiry
user_72352,love this product! best purchase ever,2024-01-04T15:24:00Z,praise
user_88296,What Is The Warranty On This Item?,2024-01-06T07:09:00Z,inquiry
user_93223,Incredibly disappointed with the quality!,2024-01-06T07:12:00Z,complaint
user_88336,Fantastic service! Would definitely recommend?,2024-01-04T15:30:00Z,praise
user_98804,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE.,2024-01-09T14:50:00Z,inquiry
user_87717,can i get a replacement for the defective unit?,2024-01-09T14:55:00Z,inquiry
user_98246,BEST COMPANY EVER. HIGHLY RECOMMENDED,2024-01-06T07:24:00Z,praise
user_30191,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND,2024-01-02T23:49:00Z,praise
user_20264,Best company ever. Highly recommended,2024-01-04T15:40:00Z,praise
user_86995,Your customer service is absolutely terrible,2024-01-04T15:42:00Z,complaint
user_85267,amazing quality and fast shipping.,2024-01-09T15:20:00Z,praise
user_82262,Fantastic Service! Would Definitely Recommend!,2024-01-07T23:32:00Z,praise
user_77347,how do i contact customer support.,2024-01-02T23:54:00Z,inquiry
user_71134,How do I contact customer support.,2024-01-09T15:35:00Z,inquiry
user_86230,Incredibly Disappointed With The Quality?,2024-01-07T23:44:00Z,complaint
user_23529,i am extremely unsatisfied with my purchase?,2024-01-04T15:54:00Z,complaint
user_30378,How Do I Contact Customer Support!,2024-01-06T07:54:00Z,inquiry
user_64383,I'm very disappointed with this service.,2024-01-06T07:57:00Z,complaint
user_08067,I'M Very Disappointed With This Service!,2024-01-04T16:00:00Z,complaint
user_50796,My order is taking forever. I ordered it a week ago,2024-01-08T00:04:00Z,complaint
user_86070,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE,2024-01-09T16:10:00Z,complaint
user_98087,do you offer international shipping,2024-01-04T16:06:00Z,inquiry
user_01347,Love this product! Best purchase ever.,2024-01-03T00:04:00Z,praise
user_21695,INCREDIBLY DISAPPOINTED WITH THE QUALITY,2024-01-03T00:05:00Z,complaint
user_12556,Horrible Experience From Start To Finish.,2024-01-03T00:06:00Z,complaint
user_00264,This is exactly what I wanted. Five stars,2024-01-08T00:28:00Z,praise
user_77745,I AM EXTREMELY UNSATISFIED WITH MY PURCHASE!,2024-01-09T16:40:00Z,complaint
user_47062,Incredibly Disappointed With The Quality.,2024-01-08T00:36:00Z,complaint
user_56960,I am extremely unsatisfied with my purchase,2024-01-04T16:20:00Z,complaint
user_15822,What payment methods do you accept,2024-01-03T00:11:00Z,inquiry
user_61135,Horrible experience from start to finish?,2024-01-08T00:48:00Z,complaint
user_59304,incredibly disappointed with the quality!,2024-01-09T17:05:00Z,complaint
user_89803,Horrible Experience From Start To Finish.,2024-01-08T00:56:00Z,complaint
user_73418,i'm very disappointed with this service?,2024-01-06T08:45:00Z,complaint
user_97910,Can I return an item that was damaged in shipping,2024-01-06T08:48:00Z,inquiry
user_08331,do you have this item in a different size.,2024-01-08T01:08:00Z,inquiry
user_63577,I AM EXTREMELY UNSATISFIED WITH MY PURCHASE,2024-01-04T16:36:00Z,complaint
user_37197,How Do I Contact Customer Support.,2024-01-09T17:35:00Z,inquiry
user_19264,just wanted to say thank you for the great experience,2024-01-04T16:40:00Z,praise
user_59185,What payment methods do you accept?,2024-01-03T00:21:00Z,inquiry
user_83724,THIS IS EXACTLY WHAT I WANTED. FIVE STARS,2024-01-09T17:50:00Z,praise
user_21470,fantastic service! would definitely recommend!,2024-01-03T00:23:00Z,praise
user_91496,HORRIBLE EXPERIENCE FROM START TO FINISH!,2024-01-09T18:00:00Z,complaint
user_32946,My order is taking forever. I ordered it 15 days ago,2024-01-08T01:40:00Z,complaint
user_47888,Horrible Experience From Start To Finish,2024-01-04T16:52:00Z,complaint
user_36670,Love This Product! Best Purchase Ever?,2024-01-06T09:21:00Z,praise
user_50227,do you offer international shipping,2024-01-06T09:24:00Z,inquiry
user_54688,Horrible Experience From Start To Finish!,2024-01-04T16:58:00Z,complaint
user_31092,DO YOU OFFER INTERNATIONAL SHIPPING!,2024-01-06T09:30:00Z,inquiry
user_56660,what payment methods do you accept?,2024-01-04T17:02:00Z,inquiry
user_74551,LOVE THIS PRODUCT! BEST PURCHASE EVER!,2024-01-09T18:40:00Z,praise
user_34690,Love This Product! Best Purchase Ever,2024-01-03T00:33:00Z,praise
user_52692,i'm very disappointed with this service,2024-01-08T02:16:00Z,complaint
user_57221,WHERE CAN I FIND THE REFUND POLICY!,2024-01-04T17:10:00Z,inquiry
user_67020,BEST COMPANY EVER. HIGHLY RECOMMENDED!,2024-01-03T00:36:00Z,praise
user_52254,Love this product! Best purchase ever.,2024-01-09T19:05:00Z,praise
user_30663,HOW CAN I TRACK MY SHIPMENT.,2024-01-09T19:10:00Z,inquiry
user_80866,MY ORDER IS TAKING FOREVER. I ORDERED IT 2 WEEKS AGO!,2024-01-08T02:36:00Z,complaint
user_98768,fantastic service! would definitely recommend.,2024-01-09T19:20:00Z,praise
user_52201,What Is The Warranty On This Item!,2024-01-09T19:25:00Z,inquiry
user_87575,This Is The Worst Product I Have Ever Purchased.,2024-01-03T00:42:00Z,complaint
user_57754,My Order Is Taking Forever. I Ordered It 15 Days Ago!,2024-01-04T17:26:00Z,complaint
user_75393,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND!,2024-01-06T10:12:00Z,praise
user_70698,HOW LONG DOES SHIPPING USUALLY TAKE?,2024-01-09T19:45:00Z,inquiry
user_25895,incredibly disappointed with the quality!,2024-01-08T03:04:00Z,complaint
user_17965,I'm very disappointed with this service.,2024-01-08T03:08:00Z,complaint
user_80475,What payment methods do you accept,2024-01-04T17:36:00Z,inquiry
user_81775,IS THERE A DISCOUNT CODE I CAN USE!,2024-01-06T10:27:00Z,inquiry
user_78142,amazing quality and fast shipping!,2024-01-09T20:10:00Z,praise
user_10098,I'M Very Disappointed With This Service?,2024-01-09T20:15:00Z,complaint
user_31008,this is exactly what i wanted. five stars!,2024-01-08T03:28:00Z,praise
user_92176,IS THERE A DISCOUNT CODE I CAN USE!,2024-01-03T00:53:00Z,inquiry
user_07656,Horrible experience from start to finish?,2024-01-09T20:30:00Z,complaint
user_09584,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND?,2024-01-04T17:50:00Z,praise
user_91309,INCREDIBLY DISAPPOINTED WITH THE QUALITY,2024-01-03T00:56:00Z,complaint
user_66727,Best company ever. Highly recommended!,2024-01-08T03:48:00Z,praise
user_14646,Absolutely love everything about this company?,2024-01-03T00:58:00Z,praise
user_69083,Your Customer Service Is Absolutely Terrible?,2024-01-04T17:58:00Z,complaint
user_00897,WHY IS MY ORDER TAKING SO LONG? I ORDERED IT 15 DAYS AGO?,2024-01-03T01:00:00Z,complaint
user_29952,I'm very disappointed with this service?,2024-01-06T11:03:00Z,complaint
user_50103,HORRIBLE EXPERIENCE FROM START TO FINISH!,2024-01-08T04:08:00Z,complaint
user_51924,this is the worst product i have ever purchased,2024-01-04T18:06:00Z,complaint
user_10947,this is exactly what i wanted. five stars!,2024-01-03T01:04:00Z,praise
user_32140,How can I track my shipment?,2024-01-03T01:05:00Z,inquiry
user_07448,MY ORDER IS TAKING FOREVER. I ORDERED IT 3 WEEKS AGO,2024-01-04T18:12:00Z,complaint
user_25037,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE?,2024-01-04T18:14:00Z,inquiry
user_10031,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE?,2024-01-08T04:32:00Z,praise
user_80229,love this product! best purchase ever,2024-01-06T11:27:00Z,praise
user_64054,Do you offer international shipping?,2024-01-04T18:20:00Z,inquiry
user_22775,horrible experience from start to finish!,2024-01-06T11:33:00Z,complaint
user_54990,WHY IS MY ORDER TAKING SO LONG? I ORDERED IT 10 DAYS AGO!,2024-01-06T11:36:00Z,complaint
user_23270,i am extremely unsatisfied with my purchase,2024-01-03T01:13:00Z,complaint
user_15852,my order is taking forever. i ordered it 15 days ago?,2024-01-06T11:42:00Z,complaint
user_40442,I Am Extremely Unsatisfied With My Purchase!,2024-01-09T22:15:00Z,complaint
user_50667,CAN I GET A REPLACEMENT FOR THE DEFECTIVE UNIT?,2024-01-06T11:48:00Z,inquiry
user_95777,Why Is My Order Taking So Long? I Ordered It A Week Ago!,2024-01-06T11:51:00Z,complaint
user_24142,Can I Get A Replacement For The Defective Unit!,2024-01-08T05:12:00Z,inquiry
user_08275,amazing quality and fast shipping?,2024-01-09T22:35:00Z,praise
user_91915,What payment methods do you accept,2024-01-09T22:40:00Z,inquiry
user_72177,I AM EXTREMELY UNSATISFIED WITH MY PURCHASE?,2024-01-03T01:21:00Z,complaint
user_32230,why is my order taking so long? i ordered it 15 days ago?,2024-01-06T12:06:00Z,complaint
user_04005,Can I return an item that was damaged in shipping.,2024-01-09T22:55:00Z,inquiry
user_91892,Why is my order taking so long? I ordered it 15 days ago?,2024-01-06T12:12:00Z,complaint
user_37959,Your Service Is Outstanding,2024-01-08T05:40:00Z,praise
user_62188,IS THERE A DISCOUNT CODE I CAN USE!,2024-01-08T05:44:00Z,inquiry
user_13853,Do You Offer International Shipping.,2024-01-06T12:21:00Z,inquiry
user_31939,What Is The Warranty On This Item!,2024-01-03T01:28:00Z,inquiry
user_98391,love this product! best purchase ever?,2024-01-06T12:27:00Z,praise
user_71748,how long does shipping usually take?,2024-01-03T01:30:00Z,inquiry
user_98182,LOVE THIS PRODUCT! BEST PURCHASE EVER.,2024-01-03T01:31:00Z,praise
user_12713,Do You Have This Item In A Different Size!,2024-01-08T06:08:00Z,inquiry
user_87708,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE.,2024-01-04T19:06:00Z,inquiry
user_59869,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND,2024-01-04T19:08:00Z,praise
user_95987,what is the warranty on this item!,2024-01-06T12:45:00Z,inquiry
user_50248,can i return an item that was damaged in shipping!,2024-01-08T06:24:00Z,inquiry
user_41096,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE!,2024-01-04T19:14:00Z,praise
user_98386,My Order Is Taking Forever. I Ordered It 10 Days Ago,2024-01-06T12:54:00Z,complaint
user_58137,Your Customer Service Is Absolutely Terrible?,2024-01-08T06:36:00Z,complaint
user_84653,Where can I find the refund policy!,2024-01-03T01:40:00Z,inquiry
user_18376,Can I Get A Replacement For The Defective Unit!,2024-01-03T01:41:00Z,inquiry
user_46283,WHAT PAYMENT METHODS DO YOU ACCEPT?,2024-01-08T06:48:00Z,inquiry
user_58508,I Am Extremely Unsatisfied With My Purchase.,2024-01-04T19:26:00Z,complaint
user_71129,what is the warranty on this item,2024-01-04T19:28:00Z,inquiry
user_01608,Do You Offer International Shipping!,2024-01-10T00:45:00Z,inquiry
user_73174,YOUR SERVICE IS OUTSTANDING!,2024-01-03T01:46:00Z,praise
user_40397,this is exactly what i wanted. five stars?,2024-01-10T00:55:00Z,praise
user_63914,Your Service Is Outstanding,2024-01-10T01:00:00Z,praise
user_50784,Love this product! Best purchase ever,2024-01-04T19:38:00Z,praise
user_69480,Just Wanted To Say Thank You For The Great Experience?,2024-01-08T07:20:00Z,praise
user_77743,do you have this item in a different size,2024-01-03T01:51:00Z,inquiry
user_12740,best company ever. highly recommended,2024-01-08T07:28:00Z,praise
user_11362,just wanted to say thank you for the great experience.,2024-01-10T01:25:00Z,praise
user_98166,Fantastic Service! Would Definitely Recommend!,2024-01-10T01:30:00Z,praise
user_60151,where can i find the refund policy.,2024-01-10T01:35:00Z,inquiry
user_46478,How Can I Track My Shipment!,2024-01-06T13:48:00Z,inquiry
user_34609,What Payment Methods Do You Accept,2024-01-03T01:57:00Z,inquiry
user_51027,YOUR SERVICE IS OUTSTANDING.,2024-01-04T19:56:00Z,praise
user_96540,ABSOLUTELY LOVE EVERYTHING ABOUT THIS COMPANY,2024-01-10T01:55:00Z,praise
user_81273,CAN I RETURN AN ITEM THAT WAS DAMAGED IN SHIPPING,2024-01-03T02:00:00Z,inquiry
user_69672,Where can I find the refund policy,2024-01-06T14:03:00Z,inquiry
user_88179,WHY IS MY ORDER TAKING SO LONG? I ORDERED IT 2 WEEKS AGO.,2024-01-04T20:04:00Z,complaint
user_85055,Amazing quality and fast shipping!,2024-01-10T02:15:00Z,praise
user_46267,YOUR SERVICE IS OUTSTANDING!,2024-01-04T20:08:00Z,praise
user_76057,My order is taking forever. I ordered it 14 days ago?,2024-01-04T20:10:00Z,complaint
user_48510,I Am Extremely Unsatisfied With My Purchase,2024-01-10T02:30:00Z,complaint
user_79484,I am extremely unsatisfied with my purchase.,2024-01-10T02:35:00Z,complaint
user_62496,Just wanted to say thank you for the great experience!,2024-01-08T08:32:00Z,praise
user_51619,my item is taking forever. i itemed it 14 days ago.,2024-01-10T02:45:00Z,complaint
user_55222,Incredibly disappointed with the quality?,2024-01-06T14:30:00Z,complaint
user_14690,MY ORDER IS TAKING FOREVER. I ORDERED IT A WEEK AGO,2024-01-04T20:22:00Z,complaint
user_46605,Love this product! Best purchase ever!,2024-01-04T20:24:00Z,praise
user_84183,WHAT IS THE WARRANTY ON THIS ITEM.,2024-01-03T02:13:00Z,inquiry
user_85358,THIS IS EXACTLY WHAT I WANTED. FIVE STARS.,2024-01-06T14:42:00Z,praise
user_63009,CAN I RETURN AN ITEM THAT WAS DAMAGED IN SHIPPING?,2024-01-03T02:15:00Z,inquiry
user_88180,can i return an item that was damaged in shipping,2024-01-08T09:04:00Z,inquiry
user_10079,Can I get a replacement for the defective unit,2024-01-10T03:25:00Z,inquiry
user_66790,can i get a replacement for the defective unit.,2024-01-08T09:12:00Z,inquiry
user_79029,This Is The Worst Product I Have Ever Purchased?,2024-01-04T20:38:00Z,complaint
user_35365,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE,2024-01-03T02:20:00Z,complaint
user_37295,I am extremely unsatisfied with my purchase,2024-01-10T03:45:00Z,complaint
user_95454,Incredibly Disappointed With The Quality?,2024-01-10T03:50:00Z,complaint
user_67879,best company ever. highly recommended.,2024-01-06T15:09:00Z,praise
user_11412,Do You Have This Item In A Different Size,2024-01-06T15:12:00Z,inquiry
user_11062,INCREDIBLY DISAPPOINTED WITH THE QUALITY!,2024-01-10T04:05:00Z,complaint
user_92775,BEST COMPANY EVER. HIGHLY RECOMMENDED,2024-01-08T09:44:00Z,praise
user_35412,DO YOU OFFER INTERNATIONAL SHIPPING!,2024-01-08T09:48:00Z,inquiry
user_41406,How do I contact customer support?,2024-01-08T09:52:00Z,inquiry
user_90281,Amazing Quality And Fast Shipping!,2024-01-06T15:27:00Z,praise
user_83786,Your customer service is absolutely terrible,2024-01-08T10:00:00Z,complaint
user_68975,my shipment is taking forever. i shipmented it 3 weeks ago!,2024-01-03T02:31:00Z,complaint
user_13185,How Can I Track My Shipment.,2024-01-04T21:04:00Z,inquiry
user_73367,How long does shipping usually take!,2024-01-04T21:06:00Z,inquiry
user_34856,How can I track my shipment?,2024-01-04T21:08:00Z,inquiry
user_79760,How Can I Track My Shipment!,2024-01-06T15:45:00Z,inquiry
user_17845,Can I Return An Item That Was Damaged In Shipping,2024-01-06T15:48:00Z,inquiry
user_46749,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE,2024-01-08T10:28:00Z,praise
user_61222,Incredibly Disappointed With The Quality,2024-01-08T10:32:00Z,complaint
